ESPECIE	LONGITUD	LATITUD
laurina	-98.79361111	19.47083333
laurina	-98.79138889	19.46638889
laurina	-100.20250000	19.46361111
laurina	-98.78000000	19.46000000
laurina	-98.78481389	19.45809167
laurina	-98.78583333	19.45694444
laurina	-99.64111111	19.45277778
laurina	-98.81750000	19.44833333
laurina	-99.34194444	19.44194444
laurina	-99.44388889	19.42250000
laurina	-99.38055556	19.41444444
laurina	-99.37500000	19.41333333
laurina	-99.37000000	19.41000000
laurina	-98.80527778	19.40861111
laurina	-98.71666667	19.40000000
laurina	-99.47055556	19.39166667
laurina	-98.71527778	19.38250000
laurina	-100.26972222	19.37583333
laurina	-100.14750000	19.37472222
laurina	-99.34444444	19.37277778
laurina	-99.35083333	19.36111111
laurina	-99.73666667	19.35555556
laurina	-98.66972222	19.35250000
laurina	-98.69444444	19.35222222
laurina	-98.66583333	19.34833333
laurina	-98.71444444	19.33888889
laurina	-98.66666667	19.33333333
laurina	-99.50000000	19.33333333
laurina	-98.72055556	19.33194444
laurina	-99.88028056	19.16805556
laurina	-99.90138889	19.16750000
laurina	-99.75000000	19.16666667
laurina	-98.76055556	19.32305556
laurina	-98.76944444	19.32250000
laurina	-98.72805556	19.32166667
laurina	-98.84972222	19.31861111
laurina	-98.73694444	19.31361111
laurina	-99.38805556	19.30694444
laurina	-99.38777778	19.29972222
laurina	-99.36861111	19.29944444
laurina	-98.69944444	19.29388889
laurina	-99.94305556	19.28500000
laurina	-99.92500000	19.28361111
laurina	-98.66694444	19.27722222
laurina	-99.45027778	19.23472222
laurina	-98.90333333	19.23277778
laurina	-100.04694444	19.22805556
laurina	-100.07444444	19.21722222
laurina	-98.78055556	19.21527778
laurina	-98.70305556	19.21000000
laurina	-98.78000000	19.21000000
laurina	-98.75777778	19.20888889
laurina	-98.79888889	19.20805556
laurina	-98.75472222	19.20694444
laurina	-98.73027778	19.20638889
laurina	-98.80250000	19.20444444
laurina	-98.77583333	19.18972222
laurina	-99.88055556	19.18666667
laurina	-98.75722222	19.18194444
laurina	-99.86000000	19.18000000
laurina	-99.77916667	19.17222222
laurina	-99.98416667	19.17138889
laurina	-99.88027778	19.16833333
laurina	-100.14444444	19.13500000
laurina	-100.13833333	19.13166667
laurina	-98.74888889	19.12861111
laurina	-99.63972222	19.12833333
laurina	-99.49944444	19.10444444
laurina	-98.79888889	19.10194444
laurina	-100.05000000	19.10000000
laurina	-99.59000000	19.09944444
laurina	-98.79027778	19.09666667
laurina	-98.78444444	19.09027778
laurina	-98.79111111	19.08777778
laurina	-100.04388889	19.08111111
laurina	-99.75027778	19.06638889
laurina	-99.98916667	19.04638889
laurina	-99.76388889	19.03111111
laurina	-98.71333333	19.02638889
laurina	-99.79888889	19.02194444
laurina	-99.38333333	19.01027778
laurina	-98.78111111	19.00666667
laurina	-100.43500000	18.98722222
laurina	-98.78750000	18.98305556
laurina	-98.74972222	18.97861111
laurina	-98.79944444	18.97666667
laurina	-99.62721111	18.97278889
laurina	-99.62638889	18.97138889
laurina	-98.75000000	18.96666667
laurina	-98.75027778	18.95083333
laurina	-99.26500000	18.94500000
laurina	-99.72000000	18.92305556
laurina	-99.71000000	18.92250000
laurina	-100.00222222	18.86416667
laurina	-100.45000000	18.86305556
laurina	-99.94027778	18.82472222
laurina	-99.77527778	18.71722222
laurina	-99.79527778	18.71250000
laurina	-99.79472222	18.64611111
laurina	-99.97722222	18.63722222
laurina	-100.14416667	21.38944444
laurina	-100.14722222	21.37777778
laurina	-100.11194444	21.31055556
laurina	-100.24694444	21.31000000
laurina	-100.51666667	21.08444444
laurina	-101.19668333	21.07913889
laurina	-101.18166667	21.07555556
laurina	-100.19416667	20.94638889
laurina	-100.63861111	20.21277778
laurina	-101.38888889	20.10750000
laurina	-99.13335833	21.02426111
laurina	-99.19500000	21.00388889
laurina	-98.75833333	20.96222222
laurina	-99.20250000	20.88916667
laurina	-99.21000000	20.87388889
laurina	-99.21055556	20.86888889
laurina	-98.72805556	20.80194444
laurina	-98.67444444	20.72111111
laurina	-98.69027778	20.65805556
laurina	-98.58027778	20.65250000
laurina	-98.58166667	20.64861111
laurina	-98.72694444	20.64777778
laurina	-98.64277778	20.64416667
laurina	-98.57777778	20.63666667
laurina	-98.58888889	20.63444444
laurina	-98.61805556	20.62638889
laurina	-98.68333333	20.61972222
laurina	-98.63666667	20.58166667
laurina	-98.73027778	20.55250000
laurina	-98.63916667	20.53361111
laurina	-98.71111111	20.52972222
laurina	-98.54805556	20.52916667
laurina	-98.71388889	20.51111111
laurina	-99.00000000	20.50000000
laurina	-98.31222222	20.35111111
laurina	-98.37500000	20.34888889
laurina	-98.35638889	20.34861111
laurina	-98.25694444	20.33583333
laurina	-98.21888889	20.30250000
laurina	-98.26916667	20.29833333
laurina	-98.98972222	20.23250000
laurina	-98.72471389	20.22167500
laurina	-98.72416667	20.22027778
laurina	-98.71883611	20.22004722
laurina	-98.71361111	20.22000000
laurina	-98.56056111	20.21888889
laurina	-98.22138889	20.21861111
laurina	-98.73111111	20.21527778
laurina	-98.62083333	20.21444444
laurina	-98.79972222	20.20777778
laurina	-98.64000000	20.20083333
laurina	-98.73055556	20.19972222
laurina	-98.57416667	20.19611111
laurina	-98.72000000	20.19250000
laurina	-98.74305556	20.19166667
laurina	-98.64361111	20.18972222
laurina	-98.73903056	20.18641111
laurina	-98.64722222	20.18250000
laurina	-98.65222222	20.17194444
laurina	-98.73071111	20.17066667
laurina	-98.72777778	20.17055556
laurina	-98.73000000	20.17000000
laurina	-98.74472222	20.16972222
laurina	-98.69055556	20.16805556
laurina	-98.68944444	20.16638889
laurina	-98.27666667	20.16611111
laurina	-98.67888889	20.15722222
laurina	-98.55611111	20.15611111
laurina	-98.20000000	20.15250000
laurina	-98.56222222	20.15111111
laurina	-98.69472222	20.14750000
laurina	-98.71500000	20.14583333
laurina	-98.68120833	20.14402500
laurina	-98.73472222	20.14027778
laurina	-98.63097222	20.13971944
laurina	-98.67166667	20.13944444
laurina	-98.69746944	20.13590556
laurina	-98.64194444	20.13556111
laurina	-98.64416667	20.13472222
laurina	-98.62472222	20.13277778
laurina	-98.69388889	20.13055556
laurina	-98.69027778	20.12972222
laurina	-98.63416667	20.12694444
laurina	-98.64666667	20.12277778
laurina	-98.69638889	20.11861111
laurina	-98.57444444	20.07166667
laurina	-98.32583333	19.95388889
laurina	-98.53673056	19.83113611
laurina	-103.89500000	20.76888889
laurina	-103.80027778	20.76388889
laurina	-98.53000000	19.83000000
laurina	-98.55000000	19.78333333
laurina	-98.39111111	19.77277778
laurina	-98.53083333	19.76583333
laurina	-98.52000000	19.76000000
laurina	-98.36805556	19.74805556
laurina	-98.54777778	19.08472222
laurina	-103.82222222	20.88500000
laurina	-103.84500000	20.81416667
laurina	-103.88833333	20.79638889
laurina	-103.84388889	20.79055556
laurina	-103.83666667	20.78722222
laurina	-103.84833333	20.78666667
laurina	-103.83388889	20.78444444
laurina	-102.02805556	20.57416667
laurina	-104.22111111	20.56000000
laurina	-102.96000000	19.89166667
laurina	-104.44361111	19.84722222
laurina	-103.41516667	20.39138333
laurina	-103.41111111	20.38833333
laurina	-104.97805556	20.37361111
laurina	-105.15555556	20.36666667
laurina	-103.38500000	20.35833333
laurina	-105.30000000	20.34722222
laurina	-103.42805556	20.34166667
laurina	-103.42083333	20.33777778
laurina	-103.66666667	20.33333333
laurina	-103.44305556	20.32805556
laurina	-102.94444444	19.93250000
laurina	-102.88361111	19.92222222
laurina	-102.99805556	19.91027778
laurina	-103.90500000	19.84000000
laurina	-103.74138889	19.79527778
laurina	-103.68500000	19.78388889
laurina	-103.57305556	19.73916667
laurina	-103.45416667	19.69750000
laurina	-103.60805556	19.66611111
laurina	-104.32611111	19.66361111
laurina	-103.59277778	19.65166667
laurina	-103.59305556	19.63611111
laurina	-103.58611111	19.63555556
laurina	-103.57944444	19.63500000
laurina	-103.51513333	19.63467222
laurina	-104.20305556	19.61833333
laurina	-103.59805556	19.60527778
laurina	-104.13750000	19.58361111
laurina	-104.27879167	19.57823889
laurina	-103.60736389	19.56524722
laurina	-104.23694444	19.56361111
laurina	-103.60833333	19.56333333
laurina	-103.62777778	19.56250000
laurina	-104.15416667	19.55555556
laurina	-103.62222222	19.55416667
laurina	-104.25111111	19.55388889
laurina	-103.58222222	19.54361111
laurina	-103.41388889	19.53888889
laurina	-103.57638889	19.53444444
laurina	-103.50111111	19.53222222
laurina	-104.21611111	19.53138889
laurina	-104.29305556	19.51833333
laurina	-103.95666667	19.48611111
laurina	-103.41611111	19.48305556
laurina	-103.42888889	19.47055556
laurina	-103.31250000	19.46805556
laurina	-103.43388889	19.45916667
laurina	-103.93444444	19.45194444
laurina	-104.35916667	19.45055556
laurina	-103.14111111	19.42972222
laurina	-103.04527778	19.38694444
laurina	-104.42500000	19.33111111
laurina	-100.21416667	20.07500000
laurina	-100.14916667	20.00166667
laurina	-100.18111111	19.98805556
laurina	-100.16888889	19.98250000
laurina	-100.13916667	19.97583333
laurina	-100.15611111	19.97027778
laurina	-100.81944444	19.86472222
laurina	-100.63500000	19.83111111
laurina	-100.67694444	19.82611111
laurina	-100.68888889	19.81500000
laurina	-100.65194444	19.80250000
laurina	-100.21611111	19.79527778
laurina	-100.16694444	19.79055556
laurina	-100.67916667	19.78583333
laurina	-102.36194444	19.77055556
laurina	-102.22305556	19.76805556
laurina	-100.14611111	19.75611111
laurina	-101.53111111	19.75611111
laurina	-100.66666667	19.75000000
laurina	-100.33805556	19.73638889
laurina	-100.25500000	19.73527778
laurina	-100.35193889	19.73221944
laurina	-101.93138889	19.72888889
laurina	-101.51166667	19.72722222
laurina	-101.51805556	19.72388889
laurina	-100.25000000	19.72333333
laurina	-101.51500000	19.71638889
laurina	-100.86666667	19.71222222
laurina	-100.88111111	19.71222222
laurina	-102.33500000	19.70777778
laurina	-102.21805556	19.69722222
laurina	-101.95111111	19.69666667
laurina	-100.84111111	19.69527778
laurina	-100.27138889	19.69333333
laurina	-101.90500000	19.69250000
laurina	-100.90388889	19.68000000
laurina	-101.08333333	19.67888889
laurina	-101.18611111	19.67861111
laurina	-100.28111111	19.67833333
laurina	-100.86777778	19.67027778
laurina	-100.26611111	19.66972222
laurina	-100.26694444	19.66861111
laurina	-100.80112778	19.66732778
laurina	-100.26666667	19.66666667
laurina	-100.84305556	19.66305556
laurina	-100.27111111	19.65444444
laurina	-101.95694444	19.65055556
laurina	-101.07388889	19.65000000
laurina	-100.79611111	19.64555556
laurina	-101.07194444	19.64527778
laurina	-101.81611111	19.64305556
laurina	-100.77611111	19.64277778
laurina	-100.77833333	19.64000000
laurina	-101.91694444	19.63277778
laurina	-100.27694444	19.62888889
laurina	-100.28611111	19.62416667
laurina	-101.09361111	19.62250000
laurina	-101.36611111	19.61805556
laurina	-100.28527778	19.61722222
laurina	-101.75694444	19.61666667
laurina	-101.81833333	19.61666667
laurina	-101.76111111	19.60722222
laurina	-101.99194444	19.59277778
laurina	-101.79805556	19.58416667
laurina	-100.33861111	19.58250000
laurina	-100.31611111	19.57888889
laurina	-100.76305556	19.57694444
laurina	-101.33333333	19.56666667
laurina	-100.33333333	19.56666667
laurina	-101.64277778	19.53555556
laurina	-102.31694444	19.53527778
laurina	-101.75805556	19.53388889
laurina	-102.19100278	19.52754444
laurina	-101.71194444	19.52222222
laurina	-102.18611111	19.51972222
laurina	-100.52027778	19.51138889
laurina	-101.59888889	19.50888889
laurina	-101.82000000	19.50444444
laurina	-101.85222222	19.50138889
laurina	-101.63472222	19.50111111
laurina	-101.82805556	19.49527778
laurina	-101.70805556	19.49222222
laurina	-101.77888889	19.48666667
laurina	-101.80888889	19.48638889
laurina	-101.70000000	19.48000000
laurina	-101.67805556	19.47833333
laurina	-102.34333333	19.47555556
laurina	-101.61194444	19.46861111
laurina	-101.80059722	19.46560000
laurina	-101.80000000	19.46361111
laurina	-101.54611111	19.46166667
laurina	-101.54805556	19.44888889
laurina	-102.05888889	19.44777778
laurina	-102.22611111	19.43444444
laurina	-101.57000000	19.42555556
laurina	-101.38000000	19.40611111
laurina	-100.33194444	19.39777778
laurina	-100.30694444	19.38333333
laurina	-102.33888889	19.38250000
laurina	-100.33527778	19.37500000
laurina	-100.33555556	19.37500000
laurina	-100.32444444	19.36861111
laurina	-100.31944444	19.36555556
laurina	-100.31138889	19.36555556
laurina	-101.65009722	19.34306667
laurina	-102.36306111	19.33693889
laurina	-101.27305556	19.30333333
laurina	-101.47361111	19.27805556
laurina	-101.07111111	19.25444444
laurina	-101.83333333	19.16666667
laurina	-102.94305556	18.80583333
laurina	-103.11250000	18.78388889
laurina	-103.14777778	18.77500000
laurina	-102.87388889	18.76777778
laurina	-102.95305556	18.76388889
laurina	-102.84555556	18.71361111
laurina	-103.36666667	18.53333333
laurina	-99.30166667	19.08972222
laurina	-99.23638889	19.07694444
laurina	-99.30805556	19.05833333
laurina	-99.31573611	19.05498889
laurina	-99.24916667	19.05388889
laurina	-99.24083333	19.04694444
laurina	-99.28861111	19.03333333
laurina	-99.29055556	19.03194444
laurina	-99.20500000	19.03194444
laurina	-99.28208611	19.02723333
laurina	-99.19111111	19.02472222
laurina	-99.16500000	19.02333333
laurina	-99.09333333	19.01666667
laurina	-99.26666667	19.01666667
laurina	-99.09250000	18.97500000
laurina	-97.96944444	20.47138889
laurina	-98.00638889	20.22944444
laurina	-98.08694444	20.12916667
laurina	-98.10000000	20.11666667
laurina	-97.96833333	19.97777778
laurina	-97.45972222	19.94111111
laurina	-97.53333333	19.91472222
laurina	-97.82083333	19.87750000
laurina	-97.92472222	19.82472222
laurina	-97.48675833	19.77645833
laurina	-98.16000000	19.71611111
laurina	-97.66472222	19.71277778
laurina	-98.10000000	19.70833333
laurina	-97.82305556	19.60138889
laurina	-97.79638889	19.57027778
laurina	-97.76888889	19.51277778
laurina	-97.87000000	19.50722222
laurina	-98.52694444	19.34583333
laurina	-97.92611111	19.15916667
laurina	-97.98805556	19.11416667
laurina	-97.59722222	19.11305556
laurina	-98.52638889	19.09500000
laurina	-98.57111111	19.08777778
laurina	-98.53083333	19.08472222
laurina	-97.72444444	19.05611111
laurina	-97.33333333	19.01666667
laurina	-98.18166667	18.88333333
laurina	-98.58666667	18.87527778
laurina	-98.00000000	18.83333333
laurina	-97.36138889	18.82833333
laurina	-97.34666667	18.70305556
laurina	-97.35000000	18.70000000
laurina	-97.35004722	18.67956944
laurina	-97.34833333	18.67916667
laurina	-97.23333333	18.60000000
laurina	-97.16666667	18.51666667
laurina	-97.03333333	18.25000000
laurina	-99.11611111	21.23111111
laurina	-99.54277778	21.18583333
laurina	-99.98166667	21.17750000
laurina	-99.25722222	21.16861111
laurina	-99.98722222	21.16388889
laurina	-99.65777778	21.16305556
laurina	-99.69555556	21.15722222
laurina	-99.66194444	21.15361111
laurina	-99.61666667	21.13333333
laurina	-99.68583333	21.12611111
laurina	-99.62472222	21.02500000
laurina	-99.56416667	21.01694444
laurina	-99.91666667	21.00000000
laurina	-99.57169167	20.92946667
laurina	-99.56222222	20.91250000
laurina	-99.55750000	20.90250000
laurina	-99.55416667	20.78861111
laurina	-100.14861111	20.78777778
laurina	-100.14194444	20.78083333
laurina	-100.28000000	20.26027778
laurina	-100.06638889	20.18472222
laurina	-100.14694444	20.16972222
laurina	-100.15444444	20.15194444
laurina	-99.95333333	20.13666667
laurina	-98.10638889	19.67722222
laurina	-97.96194444	19.24250000
laurina	-98.04805556	19.60250000
laurina	-97.91861111	19.46250000
laurina	-98.10472222	19.17888889
laurina	-98.08611111	19.64694444
laurina	-98.58888889	19.47361111
laurina	-97.89944444	19.49472222
laurina	-98.10722222	19.19277778
laurina	-97.91111111	19.53333333
laurina	-98.61666667	19.51666667
laurina	-98.08416667	19.33416667
laurina	-98.53777778	19.49361111
laurina	-98.26333333	19.34444444
laurina	-97.94500000	19.53277778
laurina	-98.22750000	19.65888889
laurina	-98.20138889	19.66166667
laurina	-98.05305556	19.32916667
laurina	-97.90722222	19.20388889
laurina	-98.07000000	19.37833333
laurina	-97.91861111	19.47694444
laurina	-98.16638889	19.28138889
laurina	-98.16666667	19.41666667
laurina	-98.42194444	20.62388889
laurina	-98.46666667	20.61666667
laurina	-98.48583333	20.57694444
laurina	-98.47777778	20.53361111
laurina	-98.50000000	20.53333333
laurina	-98.47000000	20.53000000
laurina	-98.50000000	20.51666667
laurina	-98.48333333	20.50000000
laurina	-98.44888889	20.40500000
laurina	-98.52277778	20.34750000
laurina	-96.77555556	19.86500000
laurina	-96.85638889	19.83722222
laurina	-97.30777778	19.80611111
laurina	-96.76666667	19.80000000
laurina	-97.25972222	19.79250000
laurina	-96.81666667	19.76666667
laurina	-96.78916667	19.75222222
laurina	-97.25000000	19.75000000
laurina	-96.81861111	19.74138889
laurina	-96.83333333	19.70000000
laurina	-97.11138889	19.69361111
laurina	-97.14833333	19.69000000
laurina	-97.16602778	19.66802222
laurina	-97.16666667	19.66666667
laurina	-97.10000000	19.66666667
laurina	-96.86055556	19.65611111
laurina	-97.16305556	19.64638889
laurina	-97.09861111	19.63500000
laurina	-96.94138889	19.62472222
laurina	-96.93333333	19.61666667
laurina	-97.07666667	19.61472222
laurina	-97.03972222	19.61250000
laurina	-97.07000000	19.61000000
laurina	-97.02638889	19.60944444
laurina	-97.02611111	19.60944444
laurina	-97.02666667	19.60833333
laurina	-97.06666667	19.60000000
laurina	-97.03000000	19.60000000
