FUENTE Seccion Especie LATITUD LONGITUD Elevacion Temperatura  Precipitacion
ANTERIOR Lobatae laurina 17.10170000000 -97.38170000000 1973 170 916
ANDRES Lobatae laurina 16.20170000000 -96.91350000000 1976 180 1170
ANDRES Lobatae laurina 16.71470000000 -95.49720000000 1991 156 1717
ANDRES Lobatae laurina 17.35360000000 -96.36420000000 1992 155 1231
ANTERIOR Lobatae laurina 17.26500000000 -96.56000000000 2025 154 880
ANDRES Lobatae laurina 17.33970000000 -97.72080000000 2009 167 1011
ANDRES Lobatae laurina 17.27580000000 -96.10860000000 2103 143 1824
ANTERIOR Lobatae laurina 16.80670000000 -97.05330000000 2066 165 1015
ANTERIOR Lobatae laurina 17.02830000000 -96.08000000000 2096 148 1509
ANDRES Lobatae laurina 16.25640000000 -96.99920000000 2106 172 1258
ANTERIOR Lobatae laurina 17.53330000000 -96.55330000000 2180 154 1370
ANDRES Lobatae laurina 17.55830000000 -96.55080000000 2201 142 1436
ANDRES Lobatae laurina 17.28610000000 -97.69580000000 2201 166 1006
ANDRES Lobatae laurina 17.19000000000 -95.99360000000 2205 127 1879
ANDRES Lobatae laurina 16.80030000000 -97.04470000000 2247 166 1005
ANTERIOR Lobatae laurina 17.15000000000 -97.83330000000 2216 169 1280
ANDRES Lobatae laurina 16.37530000000 -96.21640000000 2209 155 1165
ANDRES Lobatae laurina 16.70500000000 -97.59500000000 2187 154 1359
ANDRES Lobatae laurina 18.15510000000 -96.97250000000 2207 140 1461
ANDRES Lobatae laurina 16.36420000000 -96.20610000000 2241 147 1258
ANTERIOR Lobatae laurina 17.02330000000 -96.07330000000 2305 135 1522
ANTERIOR Lobatae laurina 17.26670000000 -96.40000000000 2322 144 1226
ANDRES Lobatae laurina 17.19670000000 -95.99920000000 2361 133 1873
ANDRES Lobatae laurina 17.13860000000 -96.69030000000 2377 161 776
ANDRES Lobatae laurina 17.15970000000 -97.85190000000 2387 156 1339
ANDRES Lobatae laurina 16.87610000000 -97.65220000000 2391 162 1237
ANDRES Lobatae laurina 16.82030000000 -97.06750000000 2394 166 1012
ANDRES Lobatae laurina 16.76190000000 -97.27440000000 2400 160 1168
ANDRES Lobatae laurina 17.19360000000 -97.86080000000 2416 155 1341
ANDRES Lobatae laurina 16.07860000000 -96.48690000000 2391 154 1643
ANDRES Lobatae laurina 17.03250000000 -96.06780000000 2399 125 1571
ANDRES Lobatae laurina 16.74400000000 -97.27690000000 2401 158 1178
ANDRES Lobatae laurina 16.79170000000 -97.16310000000 2401 154 1115
ANTERIOR Lobatae laurina 17.03000000000 -96.99830000000 2401 157 783
ANDRES Lobatae laurina 16.88250000000 -97.65670000000 2401 162 1246
ANTERIOR Lobatae laurina 17.00000000000 -96.06670000000 2440 135 1515
ANTERIOR Lobatae laurina 17.17330000000 -96.58670000000 2420 137 1112
ANDRES Lobatae laurina 16.71030000000 -97.15920000000 2413 154 1148
ANDRES Lobatae laurina 17.58640000000 -96.49360000000 2413 135 1672
ANDRES Lobatae laurina 16.93220000000 -96.86750000000 2417 151 864
ANDRES Lobatae laurina 17.17810000000 -97.82640000000 2463 150 1351
ANDRES Lobatae laurina 16.78030000000 -97.10080000000 2405 151 1084
ANDRES Lobatae laurina 17.31830000000 -96.40580000000 2432 140 1349
ANDRES Lobatae laurina 17.34190000000 -97.39960000000 2464 151 795
ANDRES Lobatae laurina 17.18530000000 -96.00640000000 2595 120 1885
ANDRES Lobatae laurina 16.73330000000 -97.15330000000 2535 145 1145
ANDRES Lobatae laurina 16.13940000000 -96.29470000000 2623 158 1449
ANDRES Lobatae laurina 17.54500000000 -96.52250000000 2585 132 1661
ANTERIOR Lobatae laurina 17.23670000000 -97.92000000000 2564 145 1384
ANDRES Lobatae laurina 16.24670000000 -96.29330000000 2574 128 1259
ANTERIOR Lobatae laurina 17.01670000000 -96.06670000000 2596 124 1565
ANDRES Lobatae laurina 16.96610000000 -96.90280000000 2599 143 952
ANTERIOR Lobatae laurina 17.16670000000 -96.58330000000 2591 134 1172
ANDRES Lobatae laurina 17.29440000000 -98.19940000000 2591 160 1398
ANDRES Lobatae laurina 16.97060000000 -96.89940000000 2597 143 952
ANDRES Lobatae laurina 17.16750000000 -97.82190000000 2597 146 1352
ANDRES Lobatae laurina 16.96310000000 -96.96670000000 2597 153 851
ANDRES Lobatae laurina 17.03750000000 -96.96360000000 2598 154 802
ANDRES Lobatae laurina 17.23280000000 -97.91860000000 2591 156 1340
ANDRES Lobatae laurina 16.97830000000 -96.96100000000 2601 144 957
ANDRES Lobatae laurina 17.54670000000 -96.52360000000 2604 132 1661
ANDRES Lobatae laurina 17.01440000000 -96.96260000000 2663 141 994
ANTERIOR Lobatae laurina 17.15000000000 -96.68670000000 2728 140 1023
ANDRES Lobatae laurina 17.32690000000 -97.90830000000 2643 145 1292
ANDRES Lobatae laurina 17.14610000000 -96.68270000000 2744 145 954
ANTERIOR Lobatae laurina 17.17000000000 -96.60000000000 2681 131 1221
ANDRES Lobatae laurina 17.17940000000 -96.00640000000 2796 108 1962
ANDRES Lobatae laurina 17.44000000000 -96.52110000000 2684 134 1475
ANDRES Lobatae laurina 17.15610000000 -96.60240000000 2746 136 1112
ANDRES Lobatae laurina 17.26670000000 -96.37210000000 2710 121 1661
ANDRES Lobatae laurina 17.17470000000 -96.01150000000 2722 124 1840
ANDRES Lobatae laurina 16.17660000000 -96.33830000000 2746 141 1277
ANDRES Lobatae laurina 17.39940000000 -96.50900000000 2795 124 1773
ANDRES Lobatae laurina 17.40690000000 -96.51190000000 2757 127 1655
ANDRES Lobatae laurina 16.70310000000 -97.20560000000 2758 143 1193
ANDRES Lobatae laurina 17.33330000000 -97.93190000000 2759 139 1335
ANTERIOR Lobatae laurina 17.15000000000 -96.68330000000 2788 131 1183
ANDRES Lobatae laurina 17.11310000000 -96.51360000000 2794 121 1290
ANTERIOR Lobatae laurina 17.55000000000 -96.51670000000 2784 123 2047
ANDRES Lobatae laurina 17.15370000000 -96.67850000000 2815 131 1183
ANDRES Lobatae laurina 17.44560000000 -96.48670000000 2775 118 2118
ANDRES Lobatae laurina 17.18750000000 -96.62990000000 2802 123 1363
ANTERIOR Lobatae laurina 17.44000000000 -96.50000000000 2871 113 2340
ANDRES Lobatae laurina 17.19660000000 -96.37880000000 2995 118 1528
ANTERIOR Lobatae laurina 17.13670000000 -96.43670000000 3001 111 1370
ANTERIOR Lobatae laurina 17.13330000000 -96.43330000000 3001 115 1382
ANDRES Lobatae laurina 17.40140000000 -96.71790000000 2794 119 1810
ANDRES Lobatae mulleri 16.17190000000 -96.01610000000 1611 186 1064
ANTERIOR Lobatae mulleri 16.17280000000 -96.01610000000 1611 186 1064
ANTERIOR Lobatae mulleri 16.16920000000 -95.96370000000 1621 173 1129
ANTERIOR Lobatae mulleri 16.17940000000 -96.01420000000 1857 182 1046
ANTERIOR Lobatae mulleri 16.12780000000 -95.95510000000 1912 166 1248
ANTERIOR Lobatae mulleri 16.15380000000 -95.94090000000 1832 184 1115
ANDRES Lobatae mulleri 16.13390000000 -95.96030000000 2003 167 1230
ANTERIOR Lobatae mulleri 16.13500000000 -95.95700000000 2005 167 1230
ANDRES Lobatae mulleri 16.14860000000 -95.95470000000 2019 156 1342
ANDRES Lobatae nixoniana 17.74060000000 -96.68000000000 2168 153 1331
ANDRES Lobatae nixoniana 17.66890000000 -96.54530000000 1993 145 1575
ANDRES Lobatae nixoniana 17.75500000000 -96.71470000000 2236 151 1263
ANDRES Lobatae nixoniana 17.75440000000 -96.70580000000 2335 150 1279
ANDRES Lobatae nixoniana 17.73860000000 -96.67580000000 2075 161 1321
ANDRES Lobatae nixoniana 17.82840000000 -96.78840000000 2590 133 1496
ANDRES Lobatae nixoniana 17.68060000000 -96.54940000000 1956 160 1543
ANDRES Lobatae ocoteifolia 16.71170000000 -94.11030000000 1310 199 1298
ANDRES Lobatae ocoteifolia 16.30780000000 -95.84310000000 1440 198 1049
ANDRES Lobatae ocoteifolia 16.57690000000 -96.16500000000 1603 187 662
ANDRES Lobatae ocoteifolia 17.67220000000 -96.43140000000 1600 181 2124
ANTERIOR Lobatae ocoteifolia 17.07000000000 -96.72000000000 1601 203 670
ANTERIOR Lobatae ocoteifolia 17.25000000000 -96.03330000000 1651 170 2614
ANDRES Lobatae ocoteifolia 17.24330000000 -96.05220000000 2195 145 1922
ANDRES Lobatae ocoteifolia 17.29670000000 -96.03690000000 1681 159 2350
ANDRES Lobatae ocoteifolia 17.60500000000 -96.58330000000 2023 143 1406
ANDRES Lobatae ocoteifolia 17.61530000000 -96.54310000000 2578 134 1666
ANDRES Lobatae ocoteifolia 17.58330000000 -96.49170000000 2409 135 1672
ANDRES Lobatae ocoteifolia 17.56920000000 -96.50600000000 2996 112 2690
ANDRES Lobatae ocoteifolia 18.15510000000 -96.97250000000 2207 140 1461
ANDRES Lobatae ocoteifolia 17.38330000000 -96.27890000000 1790 162 1558
ANTERIOR Lobatae ocoteifolia 17.53330000000 -96.55330000000 2180 154 1370
ANDRES Lobatae ocoteifolia 17.61630000000 -96.52460000000 2696 117 2468
ANDRES Lobatae ocoteifolia 17.06530000000 -95.85680000000 1905 157 2229
ANDRES Lobatae ocoteifolia 17.39390000000 -96.51310000000 2611 131 1540
ANDRES Lobatae ocoteifolia 17.18890000000 -95.99330000000 2303 127 1879
ANDRES Lobatae ocoteifolia 17.19000000000 -95.98220000000 2045 146 1994
ANDRES Lobatae ocoteifolia 18.12350000000 -96.95670000000 2212 144 1422
ANDRES Lobatae ocoteifolia 17.97600000000 -96.79990000000 1409 194 2071
ANDRES Lobatae ocoteifolia 17.30610000000 -96.24000000000 1789 160 1529
ANTERIOR Lobatae paxtalensis 16.28410000000 -97.14980000000 1574 197 1275
ANTERIOR Lobatae paxtalensis 16.15140000000 -97.11880000000 805 225 1340
ANTERIOR Lobatae paxtalensis 16.20000000000 -96.95000000000 1781 192 1058
ANDRES Lobatae paxtalensis 16.14920000000 -97.00750000000 1200 223 1259
ANDRES Lobatae paxtalensis 15.97440000000 -96.07890000000 593 244 1408
ANDRES Lobatae paxtalensis 16.02220000000 -96.05160000000 601 252 1191
ANDRES Lobatae paxtalensis 16.24810000000 -97.21830000000 2172 168 1352
ANTERIOR Lobatae paxtalensis 16.11560000000 -96.98820000000 809 231 1326
ANTERIOR Lobatae paxtalensis 16.71670000000 -94.18330000000 0 0 0
ANTERIOR Lobatae paxtalensis 16.72000000000 -94.18000000000 0 0 0
ANDRES Lobatae paxtalensis 16.17800000000 -97.10180000000 1214 214 1312
ANTERIOR Lobatae paxtalensis 16.20860000000 -97.13540000000 1804 188 1259
ANDRES Lobatae paxtalensis 15.97220000000 -96.12630000000 1396 177 1394
ANDRES Lobatae paxtalensis 16.72220000000 -94.14250000000 1001 218 1143
ANDRES Lobatae pinnativenulosa 17.69030000000 -96.55190000000 1836 160 1564
ANDRES Lobatae pinnativenulosa 18.16520000000 -96.85860000000 1267 204 2961
ANDRES Lobatae pinnativenulosa 18.15490000000 -96.85120000000 1387 188 2853
ANDRES Lobatae pinnativenulosa 18.16960000000 -96.84360000000 1601 164 2223
ANDRES Lobatae pinnativenulosa 17.96740000000 -96.68380000000 1602 186 2524
ANDRES Lobatae pinnativenulosa 17.67220000000 -96.43140000000 1600 181 2124
ANDRES Lobatae pinnativenulosa 18.16470000000 -96.85790000000 1247 204 2961
ANDRES Lobatae pinnativenulosa 18.21870000000 -96.90180000000 1801 165 2046
ANDRES Lobatae pinnativenulosa 17.67720000000 -96.54560000000 1796 160 1543
ANDRES Lobatae rubramenta 16.82030000000 -97.06750000000 2394 166 1012
ANDRES Lobatae rubramenta 17.29440000000 -98.19940000000 2591 160 1398
ANTERIOR Lobatae rubramenta 17.25240000000 -98.14500000000 2018 178 1484
ANTERIOR Lobatae rubramenta 16.80770000000 -97.04180000000 2195 168 990
ANTERIOR Lobatae rubramenta 17.23930000000 -98.04950000000 2218 161 1394
ANTERIOR Lobatae rubramenta 16.84830000000 -97.01250000000 2595 155 983
ANTERIOR Lobatae rubramenta 16.79240000000 -97.03830000000 2597 146 1056
ANDRES Lobatae rubramenta 16.74230000000 -97.24910000000 2401 153 1172
ANDRES Lobatae rubramenta 16.73620000000 -97.24150000000 2390 159 1170
ANDRES Lobatae salicifolia 16.94750000000 -97.92720000000 897 230 1524
ANDRES Lobatae salicifolia 16.52080000000 -94.20500000000 981 217 1226
ANDRES Lobatae salicifolia 17.06030000000 -97.87310000000 1001 228 1411
ANDRES Lobatae salicifolia 16.69220000000 -94.25920000000 1446 190 1442
ANDRES Lobatae salicifolia 16.20080000000 -97.13100000000 1601 200 1277
ANDRES Lobatae salicifolia 17.03920000000 -97.89330000000 870 228 1447
ANDRES Lobatae sapotiifolia 16.83830000000 -94.97890000000 201 251 1424
ANDRES Lobatae sapotiifolia 16.92500000000 -94.68330000000 201 249 2359
ANDRES Lobatae sapotiifolia 17.47370000000 -95.55500000000 201 249 2474
ANDRES Lobatae sapotiifolia 18.02390000000 -96.18110000000 201 250 2942
ANDRES Lobatae sapotiifolia 18.05390000000 -96.22220000000 201 243 3211
ANDRES Lobatae sapotiifolia 17.75590000000 -96.30770000000 201 242 3948
ANDRES Lobatae sapotiifolia 17.25140000000 -95.70640000000 401 236 2493
ANDRES Lobatae sapotiifolia 17.89000000000 -96.21860000000 395 228 3801
ANDRES Lobatae sapotiifolia 17.44470000000 -95.82390000000 591 228 3001
ANDRES Lobatae sapotiifolia 15.89420000000 -96.81780000000 601 241 1477
ANDRES Lobatae sapotiifolia 16.99940000000 -94.04030000000 607 225 1458
ANDRES Lobatae sapotiifolia 17.83470000000 -96.53280000000 620 223 2997
ANDRES Lobatae sapotiifolia 16.92230000000 -95.00210000000 201 246 1682
ANDRES Lobatae sapotiifolia 16.92750000000 -94.99440000000 201 248 1795
ANTERIOR Lobatae sapotiifolia 18.18330000000 -96.08330000000 0 0 0
ANTERIOR Lobatae sapotiifolia 18.18500000000 -96.10000000000 0 0 0
ANTERIOR Lobatae sapotiifolia 17.98680000000 -95.95330000000 201 256 2126
ANTERIOR Lobatae sapotiifolia 18.00930000000 -96.00950000000 201 255 2215
ANDRES Lobatae sapotiifolia 18.09080000000 -96.09640000000 201 252 2302
ANDRES Lobatae sapotiifolia 17.47320000000 -95.55540000000 201 249 2474
ANDRES Lobatae sapotiifolia 17.99280000000 -96.18420000000 201 250 3083
ANDRES Lobatae sapotiifolia 17.93890000000 -96.16060000000 201 245 3335
ANTERIOR Lobatae sapotiifolia 16.64180000000 -94.59880000000 251 254 888
ANDRES Lobatae sapotiifolia 16.99810000000 -95.12670000000 229 242 1559
ANDRES Lobatae sapotiifolia 16.86640000000 -94.64220000000 401 243 1842
ANDRES Lobatae sapotiifolia 16.94690000000 -95.20890000000 601 232 1416
ANDRES Lobatae sapotiifolia 16.83430000000 -95.29680000000 646 227 1391
ANDRES Lobatae sapotiifolia 17.52440000000 -96.28610000000 607 238 2993
ANDRES Lobatae sapotiifolia 16.83530000000 -95.19010000000 673 226 1385
ANDRES Lobatae sapotiifolia 17.53420000000 -96.30060000000 746 218 2584
ANDRES Lobatae sapotiifolia 17.53000000000 -96.30110000000 959 202 2556
ANDRES Lobatae sapotiifolia 16.72500000000 -94.14170000000 1001 218 1147
ANDRES Lobatae sapotiifolia 17.41720000000 -96.32230000000 1163 189 1748
ANDRES Lobatae sapotiifolia 16.54250000000 -94.19000000000 0 0 0
ANTERIOR Lobatae sapotiifolia 16.55910000000 -94.18750000000 0 0 0
ANDRES Lobatae sapotiifolia 16.73530000000 -95.51340000000 1417 180 1529
ANDRES Lobatae sapotiifolia 16.69220000000 -94.25920000000 1446 190 1442
ANDRES Lobatae sartorii 17.97500000000 -96.66560000000 1811 160 2034
ANDRES Lobatae sartorii 18.00150000000 -96.67710000000 1192 179 2627
ANDRES Lobatae sartorii 18.12350000000 -96.95670000000 2212 144 1422
ANDRES Lobatae sartorii 18.17030000000 -96.84920000000 1388 179 2625
ANTERIOR Lobatae sartorii 18.15340000000 -96.84970000000 1438 188 2853
ANTERIOR Lobatae sartorii 18.13460000000 -96.85510000000 1444 195 2818
ANTERIOR Lobatae sartorii 18.07800000000 -97.00950000000 1413 173 1386
ANTERIOR Lobatae sartorii 18.05640000000 -96.97490000000 1801 175 1480
ANTERIOR Lobatae sartorii 18.13420000000 -97.03110000000 1733 167 1330
ANDRES Lobatae scytophylla 16.18280000000 -96.97930000000 1519 201 1050
ANDRES Lobatae scytophylla 16.18140000000 -96.98220000000 1547 203 1054
ANDRES Lobatae scytophylla 17.90690000000 -96.91230000000 1598 186 1260
ANTERIOR Lobatae scytophylla 16.32060000000 -96.60330000000 1601 196 601
ANTERIOR Lobatae scytophylla 17.07000000000 -96.72000000000 1601 203 670
ANTERIOR Lobatae scytophylla 17.12500000000 -96.09200000000 1608 174 1897
ANTERIOR Lobatae scytophylla 17.12500000000 -96.09170000000 1608 174 1897
ANDRES Lobatae scytophylla 17.72060000000 -96.71110000000 1609 165 1191
ANTERIOR Lobatae scytophylla 18.13330000000 -96.90000000000 1635 172 2113
ANDRES Lobatae scytophylla 16.20410000000 -97.13750000000 1671 198 1286
ANDRES Lobatae scytophylla 17.11040000000 -96.22100000000 1760 159 1244
ANTERIOR Lobatae scytophylla 18.13500000000 -96.90700000000 1792 167 1882
ANTERIOR Lobatae scytophylla 18.13500000000 -96.90670000000 1792 167 1882
ANDRES Lobatae scytophylla 16.16710000000 -96.78250000000 1801 181 1114
ANDRES Lobatae scytophylla 17.72170000000 -96.68330000000 1813 165 1259
ANTERIOR Lobatae scytophylla 17.11670000000 -96.08330000000 1817 156 1682
ANTERIOR Lobatae scytophylla 17.11700000000 -96.08300000000 1835 156 1682
ANDRES Lobatae scytophylla 17.21530000000 -96.32780000000 1820 167 1108
ANDRES Lobatae scytophylla 17.73220000000 -96.67170000000 1828 162 1303
ANDRES Lobatae scytophylla 16.21090000000 -97.13640000000 1891 189 1267
ANDRES Lobatae scytophylla 16.65640000000 -97.11080000000 1801 187 1070
ANDRES Lobatae scytophylla 17.33250000000 -96.06280000000 1805 140 1997
ANDRES Lobatae scytophylla 17.91000000000 -96.88060000000 1806 172 1264
ANDRES Lobatae scytophylla 16.22310000000 -96.94330000000 1875 182 1145
ANDRES Lobatae scytophylla 16.23560000000 -96.96250000000 1886 172 1253
ANDRES Lobatae scytophylla 16.54920000000 -95.81690000000 1920 186 1075
ANDRES Lobatae scytophylla 17.90920000000 -96.88300000000 1855 172 1264
ANDRES Lobatae scytophylla 16.46420000000 -96.99330000000 1968 192 999
ANDRES Lobatae scytophylla 16.97480000000 -95.99470000000 1999 152 1596
ANDRES Lobatae scytophylla 17.01100000000 -96.17630000000 2001 150 1296
ANDRES Lobatae scytophylla 17.67940000000 -96.59500000000 2133 155 1481
ANDRES Lobatae scytophylla 16.68690000000 -97.12360000000 2008 177 1068
ANDRES Lobatae scytophylla 16.27820000000 -96.37830000000 2054 160 1301
ANDRES Lobatae scytophylla 17.12790000000 -96.24200000000 2107 148 1306
ANDRES Lobatae scytophylla 16.86280000000 -96.96000000000 2116 167 906
ANDRES Lobatae scytophylla 17.07250000000 -96.03970000000 2135 147 1656
ANDRES Lobatae scytophylla 17.27650000000 -96.27500000000 1988 157 1368
ANDRES Lobatae scytophylla 18.13580000000 -96.96170000000 2160 141 1453
ANDRES Lobatae scytophylla 17.94270000000 -96.82890000000 2187 152 1342
ANDRES Lobatae scytophylla 17.24330000000 -96.05220000000 2195 145 1922
ANDRES Lobatae scytophylla 17.31440000000 -96.40100000000 2253 146 1244
ANDRES Lobatae scytophylla 17.01540000000 -96.07580000000 2267 135 1508
ANTERIOR Lobatae scytophylla 17.26670000000 -96.40000000000 2322 144 1226
ANDRES Lobatae scytophylla 17.05270000000 -96.01730000000 2325 135 1644
ANDRES Lobatae scytophylla 17.11060000000 -96.06810000000 2377 130 1654
ANDRES Lobatae scytophylla 18.17200000000 -97.00190000000 2386 141 1412
ANDRES Lobatae scytophylla 16.76190000000 -97.27440000000 2400 160 1168
ANDRES Lobatae scytophylla 17.33270000000 -96.42360000000 2404 141 1329
ANDRES Lobatae scytophylla 17.31830000000 -96.40580000000 2432 140 1349
ANDRES Lobatae skinneri 16.96830000000 -95.82670000000 1297 189 2113
ANDRES Lobatae skinneri 17.08420000000 -96.09810000000 2001 151 1558
ANDRES Lobatae skinneri 17.42920000000 -96.24360000000 1196 189 2115
ANDRES Lobatae skinneri 16.73170000000 -94.18830000000 1586 187 1477
ANDRES Lobatae skinneri 16.88670000000 -94.12080000000 1199 209 1298
ANDRES Lobatae skinneri 16.52080000000 -94.20500000000 981 217 1226
ANDRES Lobatae skinneri 16.79380000000 -95.29270000000 1173 190 1637
ANDRES Lobatae skinneri 16.73980000000 -95.49530000000 1601 161 1732
ANTERIOR Lobatae skinneri 16.72070000000 -94.41190000000 842 225 1378
ANTERIOR Lobatae skinneri 16.72070000000 -94.52750000000 1248 189 1561
ANTERIOR Lobatae skinneri 16.71670000000 -94.20000000000 0 0 0
ANTERIOR Lobatae skinneri 17.52040000000 -96.35680000000 1207 182 1889
ANTERIOR Lobatae skinneri 17.55070000000 -96.37840000000 1613 165 1653
ANDRES Lobatae trinitatis 17.66220000000 -96.55390000000 2373 139 1570
ANDRES Lobatae trinitatis 17.64830000000 -96.52750000000 2597 128 1927
ANDRES Lobatae trinitatis 17.34170000000 -96.27500000000 1711 172 1566
ANDRES Lobatae trinitatis 17.27170000000 -96.10530000000 2192 147 1830
ANDRES Lobatae trinitatis 18.17180000000 -97.00190000000 2386 141 1412
ANDRES Lobatae trinitatis 18.17180000000 -97.00330000000 2341 145 1361
ANDRES Lobatae trinitatis 18.13550000000 -96.96330000000 2235 141 1453
ANDRES Lobatae trinitatis 17.30920000000 -96.29890000000 2389 134 1579
ANTERIOR Lobatae trinitatis 17.67110000000 -96.55390000000 2107 139 1578
ANDRES Lobatae trinitatis 17.93020000000 -96.83330000000 2400 132 1558
ANDRES Lobatae trinitatis 17.91700000000 -96.81430000000 2205 147 1332
ANDRES Lobatae trinitatis 17.40120000000 -96.41730000000 2203 149 1306
ANDRES Lobatae trinitatis 17.49380000000 -96.37920000000 2354 139 1655
ANDRES Lobatae trinitatis 17.48720000000 -96.37830000000 2145 147 1576
ANDRES Lobatae trinitatis 17.15750000000 -96.03220000000 2648 129 1764
ANDRES Lobatae trinitatis 17.36580000000 -96.35830000000 1982 171 1288
ANDRES Lobatae trinitatis 17.59560000000 -96.46320000000 2134 152 1678
ANDRES Lobatae trinitatis 17.27310000000 -96.10530000000 2192 147 1830
ANDRES Lobatae trinitatis 17.39110000000 -96.10000000000 2068 143 2063
ANDRES Lobatae trinitatis 17.28160000000 -96.30140000000 2618 129 1602
ANDRES Lobatae uxoris 16.21420000000 -97.13750000000 1977 189 1267
ANDRES Lobatae uxoris 16.20080000000 -97.13100000000 1601 200 1277
ANDRES Lobatae uxoris 16.17060000000 -96.64360000000 1835 189 885
ANDRES Lobatae uxoris 16.66080000000 -97.75600000000 1348 208 1981
ANDRES Lobatae uxoris 16.26390000000 -97.14580000000 1580 192 1260
ANDRES Lobatae uxoris 16.28170000000 -97.14530000000 1578 198 1279
ANTERIOR Lobatae uxoris 16.92500000000 -97.92500000000 616 250 1474
ANTERIOR Lobatae uxoris 16.91670000000 -97.91670000000 667 236 1462
ANDRES Lobatae uxoris 16.21090000000 -97.13640000000 1891 189 1267
ANDRES Lobatae uxoris 16.18280000000 -96.97930000000 1519 201 1050
ANDRES Lobatae uxoris 16.18000000000 -96.98580000000 1470 203 1054
ANDRES Lobatae uxoris 16.18470000000 -96.60310000000 2005 174 1181
ANTERIOR Lobatae uxoris 16.18670000000 -96.61830000000 1964 185 902
ANTERIOR Lobatae uxoris 16.23740000000 -96.62230000000 1804 183 893
ANTERIOR Lobatae uxoris 16.24000000000 -97.24000000000 2001 183 1334
ANTERIOR Lobatae uxoris 16.18670000000 -96.62330000000 2010 171 1262
ANTERIOR Lobatae uxoris 16.18620000000 -96.61450000000 1923 185 902
ANDRES Lobatae uxoris 16.24810000000 -97.21830000000 2172 168 1352
